sally,Ausfall
amén,Amen
mac,Mac
civil,bürgerlich
fantasmas,Geister
gasolina,Benzin
sabia,ich wusste
tyler,Tyler
judíos,Juden
s.,s.
tripulación,Besatzung
pagan,Zahlen
arrestado,verhaftet
extraños,Fremde
canta,singt
texas,Texas
estando,Sein
flor,Blume
ricky,Ricky
usan,verwenden
cruzar,Kreuz
esperemos,Lass uns hoffen
guía,führen
preocuparte,Sorge
enseñar,Lehren
irán,Iran
conferencia,Konferenz
miro,ich schaue
habitaciones,Schlafzimmer
galletas,Kekse
hablarle,Rede mit ihm
delito,Verbrechen
atacar,Attacke
objeto,Objekt
disparos,Schüsse
museo,Museum
ruedas,Rad
recientemente,In letzter Zeit
huevo,Ei
violación,Verstoß
regresó,Zurückkehren
sufrir,leiden
tina,Wanne
terminamos,fertig
disponible,verfügbar
rica,köstlich
habilidad,Fähigkeit
práctica,trainieren
acabe,Fertig
amado,geliebt
haberle,haben
volvemos,Wir kehren zurück
tendrías,Du würdest haben
maestra,Lehrer
city,Stadt
pastillas,Tablets
aprendí,ich lernte
cable,Kabel
nacimiento,Geburt
consciente,bewusst
alcance,Umfang
evento,Veranstaltung
alquiler,Miete
ordenador,Computer
incidente,Vorfall
huh,Huh
escribí,Ich schrieb
estuvieron,Sie sind
intentaré,ich werde versuchen
pensamiento,Gedanke
metió,stellen
maleta,Tasche
condado,Bezirk
piezas,Stücke
ladrones,Einbrecher
metro,Meter
kilos,Kilos
recuerde,Denken Sie daran
español,Spanisch
motivos,Gründe dafür
explica,Erklären
renunciar,aufgeben
actuación,Leistung
refugio,Schutz
harto,Satt
reacción,Reaktion
paliza,Prügel
chef,Koch
ocurra,geschehen
marty,Marty
l,l
entrado,Eintreten
quitar,aufschieben
amanecer,Sonnenaufgang
molly,Molly
corazones,Herzen
rumores,Gerüchte
llames,Du rufst an
celoso,neidisch
utilizar,verwenden
territorio,Gebiet
olvide,Ich habe vergessen
prácticamente,praktisch
disfrutar,zu genießen
intentaba,Ich habe es versucht
vecino,Nachbar
pública,Öffentlichkeit
collar,Halskette
golf,Golf
betty,Betty
marco,Rahmen
cercano,nahe
fondos,Geld
ross,Ross
bruce,Bruce
montar,montieren
salvado,Gerettet
grados,Grad
dylan,Dylan
moto,Motorrad
instrucciones,Anweisungen
treinta,dreißig
adonde,wohin
hablarte,Rede mit dir
jesse,Jesse
emperador,Kaiser
cigarrillo,Zigarette
cuéntame,Sag mir
do,tun
secreta,Geheimnis
haberse,haben
hitler,Hitler
anne,Anne
mortal,sterblich
ronda,runden
cuídate,pass auf dich auf
metal,Metall
puro,rein
cierre,Schließen
colores,Farben
eva,Vorabend
rusia,Russland
botón,Taste
hijas,Töchter
tenerlo,habe es
tono,Ton
espía,Spion
empleados,Angestellte
conduce,Sie fährt
detalle,Detail
estuvieras,Du warst
oliver,Oliver
rusos,Russen
déjala,verlasse sie
crema,Creme
roy,Roy
contesta,Antworten
casarte,heiraten
manda,Senden
dias,Tage
prisioneros,Gefangene
echado,lügnerisch
trajiste,Du brachtest
charlotte,Charlotte
flota,Flotte
marie,Marie
criminales,Kriminelle
mmm,Hmm
platos,Platten
crímenes,Verbrechen
cometido,Aufgabe
golpear,schlagen
igualmente,du auch
dispararon,Sie schossen
dejará,wird verlassen
tontos,Narren
sabría,würde wissen
abran,offen
ayudante,Assistent
cultura,Kultur
revolución,Revolution
hombro,Schulter
botas,Stiefel
adoro,Ich mag
olvidó,ich vergesse
biblia,Bibel
saludos,Prost
katie,Katie
deme,Gib mir
adultos,Erwachsene
sitios,Standorte
serpiente,Schlange
parker,Parker
nathan,Nathan
romántico,Romantisch
posiblemente,möglicherweise
adivinar,erraten
peores,Schlechteste
buscan,Auf der Suche nach
enfrente,vor
restos,Überreste
capacidad,Fähigkeit
aliento,Atem
placa,Nummernschild
rata,Ratte
áfrica,Afrika
entendí,verstanden
metas,Tore
cuadro,rahmen
afortunado,Glücklich
puestos,Beiträge
japón,Japan
división,Aufteilung
subtítulos,Untertitel
entradas,Tickets
bicicleta,Fahrrad
vuestras,dein
pesado,schwer
sugiero,Ich schlage vor
calla,den Mund halten
espacial,Platz
st,st
ventanas,Fenster
mejorar,verbessern
concurso,Wettbewerb
comisaría,Polizeistation
sincero,aufrichtig
centavos,Cent
naturalmente,natürlich
deseas,Sie wollen
pasara,es wird passieren
jay,Jay
esperado,erwartet
ocurrir,geschehen
pondrá,wird sagen
recursos,meint
raza,Rennen
muestras,Proben
personales,persönlich
wilson,Wilson
imaginación,Vorstellung
volverás,du wirst zurück kommen
ceremonia,Zeremonie
almacén,Lagerhaus
sabor,Geschmack
sentarse,Gefühl
on,AN
unión,Union
frankie,Frankie
reserva,Buchung
españa,Spanien
encanto,Charme
aviones,Flugzeuge
calidad,Qualität
escondido,versteckt
citas,Zitate
aceite,Öl
pusiste,Du legst
querrá,werde wollen
punta,Tipp
cinturón,Gürtel
podrán,wird in der Lage sein
cuales,die
chiste,scherzen
consecuencias,Einschlag
sinceramente,ehrlich gesagt
lewis,Lewis
hablaste,Du sprachst
vaca,Kuh
investigando,Forschung machen
vuelven,Sie kommen zurück
chloe,Chloe
prisionero,Häftling
investigar,Forschung
apellido,Familien-oder Nachname
actual,aktuell
despertar,Wach auf
instante,sofortig
vincent,Vincent
ud,Du
morirá,wird sterben
sacaste,Du hast herausgenommen
justin,Justin
traiga,Bringen
sentada,Sitzung
mueva,Bewegung
jordan,Jordanien
terminé,ich beendete
emociones,Emotionen
dormitorio,Schlafzimmer
pulso,Impuls
atreves,Wagen
frase,Phrase
partida,Abfahrt
sabíamos,Wir wussten
parezco,ich sehe aus wie
excelencia,Exzellenz
despedido,gefeuert
moral,Moral-
asalto,Angriff
decente,anständig
informes,Berichte
asusta,Schrecken
trabajan,Sie arbeiten
my,Mein
doug,Doug
poca,wenig
pasaría,Es würde passieren
médica,Medizinisch
combustible,Gas
discusión,Diskussion
verán,Du wirst sehen
ciertas,Stimmt
pata,Pfote
jean,Jean
antiguos,alt
requiere,erfordert
cogido,erwischt
comunicación,Kommunikation
manzana,Apfel
sed,Durst
tio,Onkel
joyas,Juwelen
cojones,Bälle
noble,edel
ee.uu.,VEREINIGTE STAATEN VON AMERIKA.
trabajamos,wir arbeiten
pediste,Du hast gefragt
encontrarla,finde es
piedras,Steine
traidor,Verräter
gané,ich gewinne
letra,Text
conseguimos,Wir bekommen
vía,über
sacerdote,Priester
efectos,Auswirkungen
resistencia,Ausdauer
arroz,Reis
arreglado,repariert
tarjetas,Karten
descubrió,entdeckt
desconocido,Unbekannt
mínimo,Minimum
disparado,Schuss
boston,Boston
entienden,Sie verstehen
bandera,Flagge
llamarte,Ruf dich an
plaza,Quadrat
entrando,Eintritt
tomará,es wird dauern
visitas,Besuche
cooper,Cooper
demasiada,zu viel
faltan,fehlen
planeado,geplant
imperio,Reich
esperaré,ich werde warten
enfadada,wütend
levantar,steh auf
cartera,Geldbeutel
jeremy,Jeremy
importar,importieren
depósito,Kaution
colegas,Kollegen
periodista,Journalist
comprobar,überprüfen
funcione,Funktion
nina,kleines Mädchen
mereces,Du verdienst
forense,forensisch
tensión,Beanspruchung
involucrado,beteiligt
vacía,leer
abandonado,verlassen
vídeo,Video
ruso,Russisch
círculo,Kreis
judío,jüdisch
cole,Schule
gritos,Geschrei
carol,Carol
empecemos,Lasst uns beginnen
resultó,hat sich herausgestellt
campos,Felder
váyanse,gehen
escribiendo,Schreiben
divertida,Spaß
pasen,passieren
pinta,Pinta
supo,er wusste
ascensor,Aufzug
quedarnos,bleibe
matará,wird töten
aparecer,Erscheinen
helicóptero,Hubschrauber
actuando,Schauspielkunst
ooh,Oh
pasas,Rosinen
apúrate,Beeil dich
big,Groß
entregar,liefern
escape,Auspuff
indios,Inder
limpieza,Reinigung
rebecca,Rebecca
querrás,du wirst wollen
hueso,Knochen
jessica,Jessica
magnífico,herrlich
trabajadores,Arbeitskräfte
caída,fallen
temperatura,Temperatur
habia,es gab
dejaría,Ich würde gehen
encontrará,wird finden
ejercicio,Übung
lealtad,Loyalität
alas,bei
pasaron,Sie gingen vorbei
invitación,Einladung
diamantes,Diamanten
unidades,Einheiten
miller,Müller
enojada,verärgert
decimos,Wir sagen
leyenda,Legende
gilipollas,Dummkopf
tomaste,trinkst du Tee
paraíso,Paradies
gatos,Katzen
costumbre,Brauch
podria,könnte
cabaña,Kabine
secretaria,Sekretär
lentamente,langsam
ensayo,Studie
pagó,Zahlung
familiares,Familie
gimnasio,Fitnessstudio
negativo,Negativ
lenguaje,Sprache
pájaros,Vögel
presenta,die Geschenke
quedes,bleiben übrig
garaje,Garage
palo,Stock
león,Löwe
oídos,Ohren
dick,Schwanz
espaldas,Rücken
apuestas,Wetten
científico,wissenschaftlich
incluyendo,einschließlich
pelotas,Bälle
actividad,Übung
dragón,Drachen
necesite,brauchen
intentamos,Wir versuchen
aguantar,ertragen
davis,Davis
primeras,Erste
generación,Generation
sexuales,sexuell
apetece,Sie wollen
grupos,Gruppen
capital,Hauptstadt
dejemos,Lass uns gehen
habrías,Du würdest
máquinas,Maschinen
barato,billig
monsieur,Monsieur
sistemas,Systeme
fingir,so tun als ob
pensarlo,Denk darüber nach
miércoles,Mittwoch
escritor,Schriftsteller
solitario,einsam
recibo,Kassenbon
conocerlo,kenne ihn
pudimos,wir könnten
convertirse,werden
almas,Seelen
salto,springen
sonar,Traum
publicidad,Werbung
russell,Russell
temporal,vorübergehend
antecedentes,Hintergrund
probado,versucht
todd,Todd
kenny,Kenny
llamaron,Sie riefen
atractivo,attraktiv
váyase,Geh weg
barra,Bar
aniversario,Jubiläum
intereses,Interessen
madres,Mütter
deba,Deba
imagina,Vorstellen
niñera,kleine Schwester
movimientos,Bewegungen
quince,fünfzehn
holmes,Holmes
muro,Wand
recibe,erhält
luce,Luce
nací,Ich wurde geboren
prima,Cousin
cubierto,bedeckt
contando,Zählen
reír,Lachen
producto,Produkt
daños,Schaden
abrazo,Umarmung
gafas,Brille
arreglarlo,repariere es
sobrino,Neffe
man,Mann
demanda,fordern
elecciones,Wahlen
construcción,Gebäude
ayudaré,ich werde helfen
buscado,gesucht
criaturas,Kreaturen
dejarla,Lass es
internacional,International
perfil,Profil
trozo,Stück
actriz,Darstellerin
repito,ich wiederhole
bendiga,Segnen
pistas,Spuren
whoa,Whoa
vecindario,Nachbarschaft
hannah,Hannah
marcus,Marcus
ataques,Anschläge
razonable,angemessen
vende,verkaufen
gerente,Manager
sensible,empfindlich
ríe,Lachen
izquierdo,links
personalidad,Persönlichkeit
camina,Spaziergang
traes,Du bringst
tuvieras,Sie hatten
albert,Albert
conté,ich zählte
preparando,Vorbereitung
secretario,Sekretär
rueda,Rad
sorprendido,Überrascht
profundamente,tief
conoció,Sie traf
grano,Getreide
pagaré,ich werde bezahlen
límites,Grenzen
moneda,Währung
super,super
piedad,Frömmigkeit
militares,Militär-
seguía,Es ging weiter
tocado,berührt
ciudadanos,Bürger
creado,erstellt
temas,Themen
acepta,Sie akzeptieren
encerrado,gesperrt
opinas,Du denkst
empiezo,Anfang
borde,Kante
llevarla,es tragen
barcos,Boote
toby,Toby
pudieron,könnte
tocando,berühren
harvey,Harvey
profesora,Lehrer
dejame,lassen Sie mich
expresión,Ausdruck
asesinada,ermordet
escándalo,Skandal
nervios,Nerven
ios,iOS
randy,Geil
emoción,Emotion
blake,Blake
catherine,Catherine
oficialmente,offiziell
perdedor,Verlierer
margaret,Margaret
sienten,Sie fühlen
rumbo,Kurs
valle,Schlucht
ian,Ian
x,x
viejas,alt
buscaba,ich suchte
científicos,Wissenschaftler
gorda,fette Frau
juventud,Jugend
hayamos,wir haben
preocupación,Anliegen
desnudo,nackt
guión,Drehbuch
grant,Gewähren
envié,Ich sendete
señoritas,Damen
carreras,Karriere
tratas,Sie behandeln
sucia,schmutzig
sophie,Sophie
ratas,Ratten
mayo,Kann
tirado,geworfen
heroína,Heroin
háblame,Sag mir
contestar,Antworten
caos,Chaos
alternativa,Alternative
estupidez,Dummheit
derek,Derek
sorprendente,toll
pedirte,Nach dir fragen
principios,Anfang
egoísta,egoistisch
mostraré,Ich werde zeigen
sentarme,Hinsetzen
verdaderamente,wirklich
enhorabuena,Herzliche Glückwünsche
casey,Casey
peligrosa,gefährlich
ánimo,aufheitern
viajes,Reisen
lujo,Luxus
mia,Mine
cantando,Singen
religión,Religion
nate,Nate
risas,lacht
despejado,klar
miserable,miserabel
hierro,Eisen
corona,Krone
wayne,Wayne
serías,Du wärst
dispositivo,Gerät
mencionar,zu erwähnen
brad,Brad
mencionó,genannt
inmunidad,Immunität
grabación,Aufzeichnung
producción,Produktion
nuclear,Nuklear
clima,Klima
puesta,stellen
buscarlo,Such danach
carácter,Charakter
prostituta,Prostituierte
llamarlo,Ruf ihn an
steven,Steven
máscara,Maske
alegre,gut gelaunt
comprender,verstehe
volviste,Du bist zurückgekommen
cambiando,Ändern
alianza,Allianz
encontrarás,du wirst es finden
positivo,positiv
siglos,Jahrhunderte
serían,möchten
desafortunadamente,Unglücklicherweise
guitarra,Gitarre
hacían,Sie taten
estrategia,Strategie
entré,Komm herein
vinimos,Wir kamen
frecuencia,Frequenz
poli,Polizist
that,das
elena,Elena
discúlpame,vergib mir
llevé,Ich trug
vince,Vince
prohibido,verboten
caray,Wow
arruinar,verderben
masa,Teig
existencia,Existenz
túnel,Tunnel
bromas,Witze
evitarlo,Vermeide es
industria,Industrie
trasera,Rückseite
monstruos,Monster
mete,stellen
conseguiré,ich werde bekommen
inocentes,unschuldig
colección,Sammlung
empleado,Angestellter
fatal,tödlich
stephen,Stephen
olivia,Olivia
intente,Versuchen
expediente,Verfahren
nancy,Nancy
putas,Huren
jess,Jess
petición,Petition
ayudado,geholfen
lou,Lou
presentación,Präsentation
beth,Beth
vendido,ausverkauft
cerebral,zerebral
coraje,Mut
adulto,Erwachsene
rubia,blond
mandar,senden
pierdes,Du verlierst
gano,gewonnen
almorzar,Mittagessen
caridad,Wohltätigkeit
oscar,Oscar
sepan,Kennt
llegada,Ankunft
capítulo,Kapitel
disculparme,entschuldigen
viniera,kam
gastos,Rechnungen
sentirse,Gefühl
entren,Eintreten
quédese,Bleibe
tarta,Kuchen
volvería,Ich würde zurückkommen
jersey,Pullover
mataría,Ich würde töten
breve,knapp
obras,Theaterstücke
acero,Stahl
llévame,ride mich
street,Straße
suceda,passieren
cigarrillos,Zigaretten
funcionará,es wird klappen
alicia,Alicia
haberla,haben
camarada,Genosse
confesión,Geständnis
dijimos,wir sagten
coartada,Alibi
desnuda,nackt
payaso,Clown
rayo,Strahl
guay,Guay
naves,Schiffe
americana,amerikanisch
político,politisch
diseño,Entwurf
condenado,verurteilt
convencido,überzeugt
edward,Edward
policia,Polizei
italiano,Italienisch
pedro,Pedro
mm,mm
camiseta,T -Shirt
vendrán,Sie werden kommen
extrañas,ausländisch
impacto,Einschlag
equipaje,Gepäck
lois,Lois
sufrimiento,leiden
salieron,Sie gingen
mantente,Bleibe
sabiendo,wissen
maten,töten
adolescente,Teenager
soltero,Single
descubrí,Ich entdeckte
tranquilos,ruhig
influencia,beeinflussen
oxígeno,Sauerstoff
experimento,Experiment
absurdo,absurd
algun,etwas
habrían,Sie hätten
ponerle,stellen
empiece,Anfang
devolver,Rückkehr
propuesta,Vorschlag
tómalo,Nimm es
michelle,Michelle
abrió,Geöffnet
plantas,Böden
cantante,Sänger
traición,Verrat
cementerio,Friedhof
florida,Florida
pozo,Gut
patrulla,patrouillieren
planeando,Planung
ann,Ann
tragedia,Tragödie
ethan,Ethan
miami,Miami
autoridades,Behörden
trate,Behandeln
procedimiento,Prozess
fantasía,schick
billetes,Tickets
ganamos,wir haben gewonnen
secuestro,Entführung
sabrás,Du wirst es wissen
prestado,geliehen
bodas,Hochzeit
béisbol,Baseball
ciudades,Städte
conejo,Hase
pregúntale,Frage Sie
billete,Fahrkarte
esperanzas,Hoffnungen
díselo,Sag es ihr
significado,Bedeutung
mueren,Sie sterben
shawn,Shawn
cincuenta,fünfzig
jugadores,Spieler
web,Netz
apropiado,angemessen
robot,Roboter
considerado,betrachtet
alcanzar,erreichen
patatas,Kartoffeln
mantenga,weitermachen
continuación,Fortsetzung
tradición,Tradition
países,Länder
ocultar,Verkleidung
tendríamos,Wir würden haben
electricidad,Elektrizität
bebidas,Getränke
siguió,Er machte weiter
reto,Herausforderung
aldea,Dorf
robaron,Sie stahlen
aguas,Wasser
caminos,Straßen
ellen,Ellen
permitido,gestattet
alli,dort
cima,oben
éi,Éi
risa,Lachen
cumplido,Kompliment
objetos,Objekte
decide,Sich entscheiden
pregunte,Ich fragte nach
once,elf
matan,Sie töten
terrorista,Terrorist
tomes,Nehmen
términos,Bedingungen
reyes,Könige
revés,umkehren
explotar,Schlag
maletas,Gepäck
nubes,Wolken
circo,Zirkus
darse,geben
west,Westen
prometiste,Du hast es versprochen
tanque,Panzer
uñas,Nagel
encargaré,Ich werde in Auftrag gegeben
terroristas,Terroristen
estúpidos,dumm
héroes,Helden
salta,Salta
daremos,Wir werden geben
agradecido,dankbar
victor,Sieger
terror,Terror
keith,Keith
sacrificio,opfern
destrucción,Zerstörung
teddy,Teddy
texto,Text
peleas,Kämpfe
liga,Liga
martha,Martha
ana,Ana
enviaré,ich werde schicken
teléfonos,Telefone
porno,für nicht
diera,geben
oscura,Dunkel
tuyos,deine
olvido,vergessen
queridos,Liebling
colina,hügel
bromeas,SCHERZEN
sano,gesund
únicos,einzigartig
musical,Musical
pastor,Schäfer
ponerlo,Leg es
naranja,Orange
batería,Schlagzeug
trabajó,Arbeit
reuniones,Treffen
sue,Verklagen
figura,Zahl
jesucristo,Jesus Christus
funcionan,arbeiten Sie
voces,Stimmen
caroline,Caroline
jacob,Jacob
caramba,Caramba
callejón,Gasse
técnica,Technik
marshall,Marshall
refería,Ich verwies
notado,Notiert
maquillaje,bilden
lanzar,Wurf
cadáveres,Leichen
atacó,angegriffen
vendiendo,Verkauf
bailando,Tanzen
tenerte,dich zu haben
cubrir,Startseite
liz,Liz
policial,Polizei
fase,Phase
gus,Gus
joseph,Joseph
importaba,importiert
armada,Marine
fea,hässlich
porquería,Schmutz
mickey,Mickey
superar,durchleben
disfruta,Viel Spaß
sueldo,Gehalt
abiertos,offen
piénsalo,Denk darüber nach
testimonio,Zeugnis
incómodo,unbequem
oyó,oder ich
costado,Seitenständer
apaga,sich ausschaltet
considerando,in Anbetracht
bolsas,Taschen
seguiré,Ich werde fortsetzen
imaginé,ich habe mir vorgestellt
detenerlo,Hör auf
diana,Diana
pasaporte,Reisepass
infancia,Kindheit
suele,normalerweise
productos,Produkte
rocas,Felsen
reverendo,Reverend
mediodía,Mittag
golpeado,geschlagen
destruido,zerstört
reconozco,ich erkenne
plástico,Plastik
young,Jung
barba,Bart
mago,Magier
hojas,Blätter
conocerla,Sie kennen
hallar,finden
mantequilla,Butter
lidiar,bewältigen
sentencia,Beurteilung
ideal,Ideal
dámelo,Gib es mir
mandó,ich sende
residencia,Heimat
francamente,geradeheraus
guerrero,Krieger
ayudo,geholfen
sigamos,Lasst uns weitergehen
jennifer,Jennifer
engañar,Betrug
baje,Niedriger
contaré,Ich werde zählen
guantes,Handschuhe
rompe,Unterbrechung
conociste,du hast getroffen
hoja,Blech
decían,Sie sagten
recepción,Rezeption
logrado,vollendet
odias,du hasst
comisión,Kommission
vampiro,Vampir
finales,Finale
sufrido,gelitten
azules,Blau
usarlo,benutze es
cometer,verpflichten
descansa,sich ausruhen
peleando,Kampf
docena,Dutzend
estaríamos,wir würden sein
sera,es wird sein
lanza,Speer
averiguarlo,Erfahren
lanzamiento,Start
moverse,Bewegung
ho,Ho
falla,Versagen
angela,Angela
técnicamente,technisch
dejara,wird verlassen
medias,Strümpfe
míralo,Aussehen
físico,physisch
hacerla,tun
multitud,Besatzung
potencial,Potenzial
hacías,Du machtest
famosa,berühmt
rutina,Routine
oportunidades,Gelegenheiten
progreso,Fortschritt
fascinante,faszinierend
ensalada,Salat
cómoda,gemütlich
prepara,vorbereiten
tráeme,Bring mir
equivocas,falsch
tubo,Rohr
owen,Owen
sacarlo,entfernen Sie es
is,es
usas,Sie nutzen
letras,Briefe
dennis,Dennis
demasiados,zu viele
éstas,diese
interrumpir,unterbrechen
representa,Es repräsentiert
socios,Partner
pecados,Sünden
novela,Roman
herramientas,Werkzeug
desaparece,verschwindet
apostar,Wette
ó,entweder
septiembre,September
vestidos,Kleider
festival,Festival
franceses,Französisch
queria,gesucht
gustar,wie
auxilio,Hilfe
éstos,diese
fracaso,Versagen
berlín,Berlin
cañón,Schlucht
llegaremos,wir werden ankommen
empezaron,Sie haben angefangen
spencer,Spencer
fíjate,Notiz
votar,Abstimmung
merezco,Ich verdiene
infantil,kindisch
estacionamiento,Parkplatz
asesina,Mörderin
sentarte,mach Sitz
mintió,Er hat gelogen
grita,Geschrei
ofrecer,anbieten
ruth,Ruth
esclavos,Sklaven
academia,Akademie
probarlo,Versuch es
viuda,Witwe
reporte,Bericht
monedas,Münzen
rob,rauben
advertencia,Vorbehalt
jugo,Saft
malcolm,Malcolm
pico,Gipfel
miré,Aussehen
rota,gebrochen
sociales,Sozial
amarillo,gelb
encargado,Dienstmanager
so,SW
listas,Listen
as,As
poderosa,kraftvoll
prometió,versprochen
drama,Theater
confundido,verwirrt
olvídate,vergessen
normales,normal
inconsciente,unbewusst
asegurar,sicher
estadounidense,amerikanisch
locales,lokal
informado,unterrichtet
resuelto,Aufgelöst
cueva,Höhle
conduciendo,Fahren
perdidos,Verirrt
escuchó,gehört
patético,erbärmlich
abril,April
matemáticas,Mathematik
eliminar,Löschen
venid,Kommen Sie
hicieras,Du machtest
causar,weil
demasiadas,zu viele
vigilando,Aufpassen
función,Funktion
solar,Solar-
encontrarme,Finde mich
williams,Williams
dólar,Dollar
trucos,Tricks
h,h
lectura,lesen
camarero,Kellner
toman,Sie nehmen
regresaré,Ich komme wieder
tiendas,Shops
encontremos,Lass uns finden
dimos,Wir gaben
cabina,Kabine
deporte,Sport
virginia,Virginia
fuga,Abfluss
holly,Stechpalme
sospechosos,verdächtig
jonathan,Jonathan
ala,zu
champán,Sekt
quedaba,Es war
viera,sehen
formar,Formen
walker,Gehhilfe
detectives,Detektive
entenderlo,Es verstehen
orejas,Ohren
obligado,gezwungen
testamento,Wille
extremadamente,äußerst
creyó,Er glaubte
darán,Sie werden geben
materia,Angelegenheit
detuvo,gestoppt
casco,Helm
sabremos,Wir werden es wissen
agenda,Tagebuch
rosas,Rosas
aceptado,akzeptiert
bello,schön
fabuloso,fabelhaft
llores,Schrei
arruinado,verwöhnt
enterado,bewusst
junio,Juni
baila,Tanzen
artistas,Künstler
realizar,realisieren
hechizo,Fluch
respiración,Atmung
extremo,extrem
historial,Aufzeichnung
pongan,Stellen
yeah,Ja
próximos,nächste
extraordinario,außerordentlich
tigre,Tiger
fianza,Kaution
consejos,Tipps
mostrarte,zeig es dir
doctores,Ärzte
auténtico,authentisch
usamos,Wir gebrauchen
romance,Romantik
miente,Lügen
matthew,Matthew
importan,Importieren
paren,Pfarrer
indio,indisch
increíblemente,unglaublich
pierdo,ich verliere
llevaremos,Wir werden tragen
ví,gesehen
ofrece,bietet an
seco,trocken
willie,Willie
quinn,Quinn
sagrado,heilig
monte,Berg
paris,Paris
discos,Discs
louise,Louise
carrie,Carrie
juguetes,Spielzeuge
cerdos,Schweine
enteré,ich lernte
escapado,ich entkam
matarla,töte sie
casó,Fall
ali,Ali
salgas,Du gehst raus
pasajeros,Passagiere
debilidad,die Schwäche
civiles,Zivilisten
corbata,binden
dispuesta,vereinbart worden
necesitaré,Ich werde benötigen
cuartel,Kaserne
cazar,Jagd
robando,stehlen
convencer,überzeugen
rollo,rollen
pescar,Fischen
mezcla,Mischung
parejas,Paare
condicional,bedingt
giro,drehen
bonitas,nett
necesites,Du brauchst
molestar,sich kümmern
amantes,Liebhaber
gris,Grau
zoe,Zoe
pedimos,Wir fragen
refuerzos,Verstärkung
josé,Joseph
colgar,aufhängen
heridos,verwundet
arreglo,Anordnung
plazo,Begriff
harold,Harold
salvajes,wild
elliot,Elliot
fotografías,Fotos
sintió,Er fühlte sich
hermosas,schön
ashley,Ashley
convertir,Konvertieren
contarle,Sag ihm
retiro,Rückzug
francis,Francis
gravedad,Schwere
importe,Menge
lata,kann
enseñaré,ich werde Lehren
velas,Kerzen
suyos,seine
símbolo,Symbol
reconocimiento,Erkennung
típico,typisch
ayudas,Hilfe
regresado,ist zurückgekommen
conducta,Verhalten
lane,Fahrbahn
ken,Ken
am,BIN
participar,teilnehmen
lana,wolle
shane,Shane
hacernos,mach uns
tratan,Sie behandeln
vendedor,Verkäufer
federales,Bundes
pudiéramos,Wir können
diane,Diane
estrés,betonen
césar,beenden
soltera,Single
gustará,wird mögen
em,Em
brujas,Brügge
horario,zeitlicher Ablauf
recuerden,Denken Sie daran
identificar,zu identifizieren
hill,HÜGEL
alfombra,Teppich
perdóneme,Verzeihung
actores,Schauspieler
atractiva,attraktiv
permítame,lassen Sie mich
desperté,ich erwachte
salía,Es kam heraus
recibiendo,Empfang
preciso,genau
comprendes,Du verstehst
white,Weiß
altos,Hoch
fan,Fan
papas,Kartoffeln
anciano,alter Mann
profunda,tief
petróleo,Petroleum
intenciones,Intentionen
francesa,Französisch
neil,Neil
jin,Jin
rango,Angebot
sombras,Farbtöne
malvado,teuflisch
defender,verteidigen
lleguemos,Lass uns ... Holen
suba,Suba
jaula,Käfig
watson,Watson
natalie,Natalie
comentarios,Kommentare
dosis,Dosis
cartel,Schild
disparen,schießen
esperad,Warten
cargar,tragen
enviaron,Sie haben geschickt
jodida,Ficken
seguí,ich fuhr fort
aproximadamente,um
postre,Dessert
escala,Skala
estudiando,Studium
pavo,Truthahn
origen,Quelle
considerar,Erwägen
fiel,treu
diego,Diego
embajador,Botschafter
tatuaje,Tätowierung
población,Population
harris,Harris
comes,du isst
llamen,Anruf
horribles,entsetzlich
vampiros,Vampire
dormida,schlafend
niveles,Ebenen
largas,lang
pandilla,Gang
agrada,Agrada
traigan,bringen
onda,Stimmung
atrapados,verwickelt
duque,Herzog
bajas,niedrig
dejaremos,Wir werden gehen
b.,b.
trono,Thron
canto,Singen
aumento,Zunahme
esconder,ausblenden
políticos,Politiker
muertes,Todesfälle
anthony,Anthony
pensabas,Sie dachten
saqué,Ich nahm
taller,Werkstatt
fantástica,Fantastisch
practicar,üben
asientos,Sitzplätze
armado,bewaffnet
gibbs,Gibbs
habrán,es wird____geben
considera,überlegt
atender,teilnehmen
ponemos,Wir stellen
we,Wir
consigues,Du erhältst
sentados,Sitzung
costó,kosten
soñando,Klingeln
stanley,Stanley
creó,Ich finde
ayúdenme,Hilf mir
juzgado,Gericht
hablarme,Sprechen Sie mit mir
janet,Janet
bebido,betrunken
pierdas,Du verlierst
ponlo,Leg es
gallina,Hähnchen
miguel,Michael
octubre,Oktober
sentirme,Gefühl
riesgos,Risiken
dificil,schwer
besar,Kuss
lavar,waschen
sacarte,Holen Sie sich
cuyo,Deren
cayendo,runterfallen
emocional,emotional
prometida,Verlobte
molestia,Ärger
christine,Christine
consiga,erhalten
huella,Fingerabdruck
agarra,greift
karl,Karl
condena,Satz
decírmelo,Sag mir
cafetería,Cafeteria
honesta,ehrlich
tómate,Tomaten
pablo,Paul
medidas,Maße
ofreció,angeboten
dió,es gab
quizas,kann sein
celosa,neidisch
instinto,Instinkt
bancos,Banken
mías,Mine
emocionado,aufgeregt
juguete,Spielzeug
villa,"Stadt, Dorf"
conocida,bekannt
servirá,wird dienen
norman,normannisch
centavo,Penny
lincoln,Lincoln
connor,Connor
potencia,Energie
unido,Vereinigt
julian,julianisch
copias,kopierst du
receta,Verschreibung
interesada,interessiert
seguirá,wird folgen
oírme,Hör mich
normas,Regeln
cocaína,Kokain
